,id,created_at,user,text,language,lat,lng,user location,user utc offset,user time zone,Parsed,lemmas
4180,'398793468614438912',1383885946.0,MariellAmoyo,@jonamsantos @ganDANAAA Weehhhhh Dana?! Hindi mo nga ba naaalala? Napoles-zoned na ba kami? HAHAHA XD,tl,,,"Cavite / MNL, Philippines",28800.0,Beijing,@jonamsantos @ganDANAAA Weehhhhh Dana?! Hindi mo nga ba naaalala? Napoles-zoned na ba kami? HAHAHA XD,"['weehhhhh', 'dana', 'hindi', 'nga', 'naaalala', 'napoles', 'zone', 'kami', 'hahaha']"
4181,'398793476931731456',1383885948.0,infiniLiyaah,@HaiyanYolanda pagmamay-ari ni napoles xD,tl,,,banda rito.,-32400.0,Alaska,@HaiyanYolanda pagmamay-ari ni napoles xD,"['pagmamay', 'ari', 'napole']"
4182,'398793483760050176',1383885950.0,swaggerhereJM,Yolanda pag umalis ka ng PAR siguraduhin mong isasama mo si Napoles nakoo!,tl,14.473064800000001,121.1897533,"Calumpang,Binangonan,Rizal",28800.0,Beijing,Yolanda pag umalis ka ng PAR siguraduhin mong isasama mo si Napoles nakoo!,"['yolanda', 'pag', 'umalis', 'par', 'siguraduhin', 'mong', 'isasama', 'napoles', 'nakoo']"
4183,'398793497836150784',1383885953.0,shannylita,@bruhaidee Hindi ko alam. Haha Napoles ang peg,tl,,,Philippines,-18000.0,Quito,@bruhaidee Hindi ko alam. Haha Napoles ang peg,"['hindi', 'alam', 'haha', 'napoles', 'ang', 'peg']"
4184,'398793503490056193',1383885955.0,cheyah1989,Napoles lang di ko alam???hahaha,tl,,,philippines,-28800.0,Pacific Time (US & Canada),Napoles lang di ko alam???hahaha,"['napoles', 'lang', 'alam???hahaha']"
4185,'398793545810583552',1383885965.0,johnencila,May Pasok kaya Bukas???NAPOLES: Di ko po Alam???,tl,,,,-32400.0,Alaska,May Pasok kaya Bukas???NAPOLES: Di ko po Alam???,"['pasok', 'kaya', 'bukas???napoles', 'alam']"
4186,'398793561707003904',1383885968.0,groundbomber,Unli post tungkol kay Napoles..push niyo yan! Baka sakaling mabasa niya..sirain niyo mga araw niyo..pag nanunuod kasi chill lang..:))),tl,,,"San Pedro, Laguna",28800.0,Beijing,Unli post tungkol kay Napoles..push niyo yan! Baka sakaling mabasa niya..sirain niyo mga araw niyo..pag nanunuod kasi chill lang..:))),"['unli', 'post', 'tungkol', 'kay', 'napoles', 'push', 'niyo', 'yan', 'baka', 'sakal', 'mabasa', 'niya', 'sirain', 'niyo', 'mga', 'araw', 'niyo', 'pag', 'nanunuod', 'kasi', 'chill', 'lang']"
4187,'398793557542060032',1383885968.0,fonsoclrnn,"""@bryeder: Yari ka NAPOLES . ;) http://t.co/vw69IWRwp4""",tl,,,,-36000.0,Hawaii,"""@bryeder: Yari ka NAPOLES . ;) http://t.co/vw69IWRwp4""","['yari', 'napoles', 'http://t.co/vw69iwrwp4']"
4188,'398793573182603265',1383885971.0,KathNielGravity,"@imjonlucas: Andiyan na si Yolanda!!! Im sure si Napoles ""Hindi niya alam"" :( ""nakalimutan ko na po, hindi ko alam"" HAHA :)) #G2BRiskItAll",tl,,,Kathniel's Heart,28800.0,Beijing,"@imjonlucas: Andiyan na si Yolanda!!! Im sure si Napoles ""Hindi niya alam"" :( ""nakalimutan ko na po, hindi ko alam"" HAHA :)) #G2BRiskItAll","['andiyan', 'yolanda', 'sure', 'napoles', 'hindi', 'niya', 'alam', 'nakalimutan', 'hindi', 'alam', 'haha', 'g2briskitall']"
4189,'398793572503142400',1383885971.0,KuuNhie,si ms.porkbarrel uso ngayon ahhh whahahha HINDI KO AN ALM :p,tl,,, Anime is our Love ,-28800.0,Pacific Time (US & Canada),si ms.porkbarrel uso ngayon ahhh whahahha HINDI KO AN ALM :p,"['ms.porkbarrel', 'uso', 'ngayon', 'ahhh', 'whahahha', 'hindi', 'alm']"
4190,'398793575984410625',1383885972.0,JakeTacaisan,"""@HaiyanYolanda: Si napoles lang sinadya ko dito.""",tl,,,FAR FAR AWAY,28800.0,Beijing,"""@HaiyanYolanda: Si napoles lang sinadya ko dito.""","['napole', 'lang', 'sinadya', 'dito']"
4191,'398793599199891456',1383885977.0,CLYDEFOREVER,"Sana lahat tayo katulad ni Napoles, Bigla tayong yayaman ng HINDI NATIN ALAM.",tl,,,I'm Clyde,-32400.0,Alaska,"Sana lahat tayo katulad ni Napoles, Bigla tayong yayaman ng HINDI NATIN ALAM.","['sana', 'lahat', 'tayo', 'katulad', 'napoles', 'bigla', 'tayong', 'yayaman', 'hindi', 'natin', 'alam']"
4192,'398793614899175424',1383885981.0,shutupmej,umay na po sa mukha ni napoles. -___-,tl,,,,-32400.0,Alaska,umay na po sa mukha ni napoles. -___-,"['umay', 'mukha', 'napole']"
4193,'398793617533202432',1383885982.0,iameveallen,@MgaPatama: HAHAHAHAHAHAHA :D http://t.co/15wfFZjvvK gago talaga to si Napoles kung makatawa,tl,14.56272893,121.00466412,"Legazpi City, Philippines",-32400.0,Alaska,@MgaPatama: HAHAHAHAHAHAHA :D http://t.co/15wfFZjvvK gago talaga to si Napoles kung makatawa,"['hahahahahahaha', 'http://t.co/15wffzjvvk', 'gago', 'talaga', 'napoles', 'kung', 'makatawa']"
4194,'398793636881514496',1383885986.0,tinemones,Ialay natin sa mga kulto si Napoles.,tl,,,PH,28800.0,Beijing,Ialay natin sa mga kulto si Napoles.,"['ialay', 'natin', 'mga', 'kulto', 'napoles']"
4195,'398793648969506817',1383885989.0,Itsmexshiyne,"@imjonlucas: Andiyan na si Yolanda!!! Im sure si Napoles ""Hindi niya alam"" JON!!!",tl,,,Philippines,28800.0,Beijing,"@imjonlucas: Andiyan na si Yolanda!!! Im sure si Napoles ""Hindi niya alam"" JON!!!","['andiyan', 'yolanda', 'sure', 'napoles', 'hindi', 'niya', 'alam', 'jon']"
4196,'398793649590263808',1383885989.0,NikkiServando,@jaaaaooowwiiie @Nbellosillo my napoles 2 dito@ jigolibiran hindi ko po alam!!!!!,tl,,,,-32400.0,Alaska,@jaaaaooowwiiie @Nbellosillo my napoles 2 dito@ jigolibiran hindi ko po alam!!!!!,"['napole', 'jigolibiran', 'hindi', 'alam']"
4197,'398793662638727171',1383885993.0,dzudiana,Wala nanamang matino kausap ngayon dahil kay Napoles. Lahat nanaman ng sagot HINDI KO PO ALAM XD!,tl,,,,28800.0,Beijing,Wala nanamang matino kausap ngayon dahil kay Napoles. Lahat nanaman ng sagot HINDI KO PO ALAM XD!,"['wala', 'nanamang', 'matino', 'kausap', 'ngayon', 'dahil', 'kay', 'napoles', 'lahat', 'nanaman', 'sagot', 'hindi', 'alam']"
4198,'398793696214138880',1383886001.0,piamarithe,NAPOLES ZONE.,hu,,,hi! bye!,-28800.0,Pacific Time (US & Canada),NAPOLES ZONE.,"['napoles', 'zone']"
4199,'398793702631407617',1383886002.0,ReynaRichmond,"Kung nainis tayo kay bagyong #YolandaPH,wala pa rin makakatalo kay #Napoles.",tl,,,"  ,   ",-39600.0,International Date Line West,"Kung nainis tayo kay bagyong #YolandaPH,wala pa rin makakatalo kay #Napoles.","['kung', 'naini', 'tayo', 'kay', 'bagyong', 'yolandaph', 'wala', 'rin', 'makakatalo', 'kay', 'napoles']"
4200,'398793752392638464',1383886014.0,herdssss,OMG! Bwahahahahaha. #Napoles #SenMiriamDefensor #PorkBarrel #PDAFScam :)) http://t.co/LeoqoMt0bu,tl,,,"Oas, Albay",-28800.0,Pacific Time (US & Canada),OMG! Bwahahahahaha. #Napoles #SenMiriamDefensor #PorkBarrel #PDAFScam :)) http://t.co/LeoqoMt0bu,"['omg', 'bwahahahahaha', 'napole', 'senmiriamdefensor', 'porkbarrel', 'pdafscam', 'http://t.co/leoqomt0bu']"
4201,'398793761905336322',1383886016.0,ohohkenneth,"""@BagyongYoIanda: Wag kayong mag-alala isasama ko si napoles.""",tl,,,,,,"""@BagyongYoIanda: Wag kayong mag-alala isasama ko si napoles.""","['wag', 'kayong', 'mag', 'alala', 'isasama', 'napole']"
4202,'398793813222645760',1383886028.0,immicahjillian,"""@imjonlucas: Andiyan na si Yolanda!!! Im sure si Napoles ""Hindi niya alam"" :(""",tl,,,,28800.0,Beijing,"""@imjonlucas: Andiyan na si Yolanda!!! Im sure si Napoles ""Hindi niya alam"" :(""","['andiyan', 'yolanda', 'sure', 'napoles', 'hindi', 'niya', 'alam']"
4203,'398793815684685824',1383886029.0,gaebramirez,"""NAPOLES-ZONE""  Boy : Mahal mo ba ako? Girl : Hindi ko alam #boom",tl,,,Philippines.,-28800.0,Pacific Time (US & Canada),"""NAPOLES-ZONE""  Boy : Mahal mo ba ako? Girl : Hindi ko alam #boom","['napoles', 'zone', 'boy', 'mahal', 'ako', 'girl', 'hindi', 'alam', 'boom']"
4204,'398793852334931968',1383886038.0,REAL___me,Ano masasabi mo kay Napoles?  bigti na lang siya! http://t.co/VhnfB83GrJ,tl,,,PHILIPPINES,28800.0,Beijing,Ano masasabi mo kay Napoles?  bigti na lang siya! http://t.co/VhnfB83GrJ,"['ano', 'masasabi', 'kay', 'napoles', 'bigti', 'lang', 'siya', 'http://t.co/vhnfb83grj']"
4205,'398793853898989568',1383886038.0,ChubbyBunny021,@InvaderMigz anong kaputanginahan yan? @Freakxdoll tama. Kaputa-putahan pa din ni napoles.,tl,,,"Manila, Philippines",-28800.0,Pacific Time (US & Canada),@InvaderMigz anong kaputanginahan yan? @Freakxdoll tama. Kaputa-putahan pa din ni napoles.,"['anong', 'kaputanginahan', 'yan', 'tama', 'kaputa', 'putahan', 'din', 'napole']"
4206,'398793881774338048',1383886045.0,aldous_25,@_abcDeeG hingi ka kay napoles..haha,tl,,,"Calamba,Laguna,PH.",32400.0,Tokyo,@_abcDeeG hingi ka kay napoles..haha,"['hingi', 'kay', 'napole', 'haha']"
4207,'398793889382817793',1383886047.0,superjanessa,"""@imjonlucas: Andiyan na si Yolanda!!! Im sure si Napoles ""Hindi niya alam"" :(""",tl,,, xD,-28800.0,Pacific Time (US & Canada),"""@imjonlucas: Andiyan na si Yolanda!!! Im sure si Napoles ""Hindi niya alam"" :(""","['andiyan', 'yolanda', 'sure', 'napoles', 'hindi', 'niya', 'alam']"
4208,'398793900368089088',1383886049.0,luwisiesta,Ilabas si Napoles!!!!! XD http://t.co/bbwgXzJUsJ,tl,,,in places no one will find,-32400.0,Alaska,Ilabas si Napoles!!!!! XD http://t.co/bbwgXzJUsJ,"['ilabas', 'napoles', 'http://t.co/bbwgxzjusj']"
4209,'398793916298035200',1383886053.0,GoRapplers,RT @moodmeter: Take a break. Maybe memes on Janet Napoles' senate testimony yesterday may amuse you?  http://t.co/mYoGTCgSNE,en,,,Philippines,28800.0,Hong Kong,RT @moodmeter: Take a break. Maybe memes on Janet Napoles' senate testimony yesterday may amuse you?  http://t.co/mYoGTCgSNE,"['break', 'maybe', 'meme', 'janet', 'napoles', 'senate', 'testimony', 'yesterday', 'amuse', 'http://t.co/myogtcgsne']"
4210,'398793928268201984',1383886056.0,SIMPANZEEEE,What does Janet Napoles say??? Di Di Di Di Di ko po alam Di Di Di Di ko po alam!,tl,,,Philippines,-32400.0,Alaska,What does Janet Napoles say??? Di Di Di Di Di ko po alam Di Di Di Di ko po alam!,"['janet', 'napoles', 'alam', 'alam']"
4211,'398793931124514816',1383886057.0,jeanoropesa,"""@rapplerdotcom: Miriam to Napoles: Tell all before senators kill you http://t.co/qUl6NtXuVQ""",en,14.607879999999998,121.10686000000001,,-25200.0,Arizona,"""@rapplerdotcom: Miriam to Napoles: Tell all before senators kill you http://t.co/qUl6NtXuVQ""","['miriam', 'napoles', 'tell', 'senator', 'kill', 'http://t.co/qul6ntxuvq']"
4212,'398793931799814144',1383886057.0,thishandsomegal,"Np: Wag mo ng itanong saakin, di ko rin naman sasabihin. By: Janet Napoles. XD",tl,,,Directioner Land ,28800.0,Beijing,"Np: Wag mo ng itanong saakin, di ko rin naman sasabihin. By: Janet Napoles. XD","['wag', 'itanong', 'saakin', 'rin', 'naman', 'sasabihin', 'janet', 'napoles']"
4213,'398793938188120064',1383886058.0,YourHonorPlease,"ah?  ""Hindi ko po alam."" (Napoles, 2013)Sources:1. NAPOLES, Janet L. Senate of the Philippines: Inquiry on t... http://t.co/og7qrlsiZu",tl,,,"Marikina City, Filipinas (PH)",28800.0,Singapore,"ah?  ""Hindi ko po alam."" (Napoles, 2013)Sources:1. NAPOLES, Janet L. Senate of the Philippines: Inquiry on t... http://t.co/og7qrlsiZu","['hindi', 'alam', 'napoles', '2013)sources:1', 'napoles', 'janet', 'senate', 'philippines', 'inquiry', 'http://t.co/og7qrlsizu']"
4214,'398793942159724544',1383886059.0,Czarelle_,@BagyongYoIanda: Wag kayong mag-alala isasama ko si napoles.,tl,,,philippines,,,@BagyongYoIanda: Wag kayong mag-alala isasama ko si napoles.,"['wag', 'kayong', 'mag', 'alala', 'isasama', 'napole']"
4215,'398793940733677568',1383886059.0,karin_ting,MTRCB summons Arnold Clavio for rude language against Napoles lawyer | Inquirer Entertainment http://t.co/J5M9N0bTR1,en,,,Makati,,,MTRCB summons Arnold Clavio for rude language against Napoles lawyer | Inquirer Entertainment http://t.co/J5M9N0bTR1,"['mtrcb', 'summon', 'arnold', 'clavio', 'rude', 'language', 'napoles', 'lawyer', 'inquirer', 'entertainment', 'http://t.co/j5m9n0btr1']"
4216,'398793949826908162',1383886061.0,janaahgrizeel,HAHA Napoles Facial Cream!!!! http://t.co/cxkankrQbe,it,,,Philippines,-28800.0,Pacific Time (US & Canada),HAHA Napoles Facial Cream!!!! http://t.co/cxkankrQbe,"['haha', 'napoles', 'facial', 'cream', 'http://t.co/cxkankrqbe']"
4217,'398793972493324289',1383886066.0,Sirsfrancis06,Namana ni napoles yung sakit ni honesto... Yung kay napoles hindi na liliit kahit magsabi ng totoo... Nasanay na yung ilong ee hehehe,tl,,,,28800.0,Beijing,Namana ni napoles yung sakit ni honesto... Yung kay napoles hindi na liliit kahit magsabi ng totoo... Nasanay na yung ilong ee hehehe,"['namana', 'napole', 'yung', 'sakit', 'honesto', 'yung', 'kay', 'napole', 'hindi', 'liliit', 'kahit', 'magsabi', 'totoo', 'nasanay', 'yung', 'ilong', 'hehehe']"
4218,'398793973721878528',1383886067.0,maralobbs,sana pag alis ni YOLANDA Tangayin at isama na rin si NAPOLES.,tl,,,,28800.0,Beijing,sana pag alis ni YOLANDA Tangayin at isama na rin si NAPOLES.,"['sana', 'pag', 'alis', 'yolanda', 'tangayin', 'isama', 'rin', 'napoles']"
4219,'398793995469729792',1383886072.0,stephbulanadi,"""@ohohkenneth: ""@BagyongYoIanda: Wag kayong mag-alala isasama ko si napoles.""""",tl,,,"ARAneYAT, Pampanga ",28800.0,Beijing,"""@ohohkenneth: ""@BagyongYoIanda: Wag kayong mag-alala isasama ko si napoles.""""","['wag', 'kayong', 'mag', 'alala', 'isasama', 'napole']"
4220,'398794001748213760',1383886073.0,jozzypozzy,HAHAHAHAHAHA!!!!! RT @BagyongYoIanda: Wag kayong mag-alala isasama ko si napoles.,tl,,,Philippines,28800.0,Hong Kong,HAHAHAHAHAHA!!!!! RT @BagyongYoIanda: Wag kayong mag-alala isasama ko si napoles.,"['hahahahahaha', 'wag', 'kayong', 'mag', 'alala', 'isasama', 'napole']"
4221,'398794011592638464',1383886076.0,Kiara_Giel,Nakaka stress si Napoles,tl,,,Philippines | England,10800.0,Baghdad,Nakaka stress si Napoles,"['nakaka', 'stress', 'napole']"
4222,'398794045494792193',1383886084.0,imciviramanipse,"""Yung ibang nag nakaw ng BARYA pinapatay agad, pero si Janet Napoles nag nakaw ng BILLION VIP pa trato sa kulungan. Wow pag butihan! -_-""",tl,,,PH,-32400.0,Alaska,"""Yung ibang nag nakaw ng BARYA pinapatay agad, pero si Janet Napoles nag nakaw ng BILLION VIP pa trato sa kulungan. Wow pag butihan! -_-""","['yung', 'ibang', 'nag', 'nakaw', 'barya', 'pinapatay', 'agad', 'pero', 'janet', 'napoles', 'nag', 'nakaw', 'billion', 'vip', 'trato', 'kulungan', 'wow', 'pag', 'butihan']"
4223,'398794044756598784',1383886084.0,PierreNarce,Just read this random comment from a Napoles meme in fb.. Nakakaloka si ateh!hahahaha koronahan! #loveit  http://t.co/CwY8CWYygm,tl,,,The Free Cities of Westeros,-25200.0,Mountain Time (US & Canada),Just read this random comment from a Napoles meme in fb.. Nakakaloka si ateh!hahahaha koronahan! #loveit  http://t.co/CwY8CWYygm,"['read', 'random', 'comment', 'napoles', 'meme', 'nakakaloka', 'ateh!hahahaha', 'koronahan', 'loveit', 'http://t.co/cwy8cwyygm']"
4224,'398794070098579457',1383886090.0,yortalcos,yolanda kung ang dahilan kaya ka naparito sa pinas ay dahil gusto mong kunin si napoles iyong iyo na. isama mo na rin ang mga kasabwat niya.,tl,,,,-28800.0,Pacific Time (US & Canada),yolanda kung ang dahilan kaya ka naparito sa pinas ay dahil gusto mong kunin si napoles iyong iyo na. isama mo na rin ang mga kasabwat niya.,"['yolanda', 'kung', 'ang', 'dahilan', 'kaya', 'naparito', 'pinas', 'dahil', 'gusto', 'mong', 'kunin', 'napole', 'iyong', 'iyo', 'isama', 'rin', 'ang', 'mga', 'kasabwat', 'niya']"
4225,'398794143226269696',1383886107.0,TinMaeLovesYou,"Ang kagandahan mo parang JANET NAPOLES. ""Hindi ko alam!",tl,,,,-28800.0,Pacific Time (US & Canada),"Ang kagandahan mo parang JANET NAPOLES. ""Hindi ko alam!","['ang', 'kagandahan', 'parang', 'janet', 'napoles', 'hindi', 'alam']"
4226,'398794180756905984',1383886116.0,babesabrazaldo,"Alam mo? Ang kagandahan mo ay parang sagot ni Napoles! ""Hindi ko alam""",tl,,,"Sta.Cruz, Laguna",,,"Alam mo? Ang kagandahan mo ay parang sagot ni Napoles! ""Hindi ko alam""","['alam', 'ang', 'kagandahan', 'parang', 'sagot', 'napoles', 'hindi', 'alam']"
4227,'398794190970032129',1383886119.0,MATTakaw,haha. nakakatuwa panoorin tong senate hearing ni Napoles. Buking eh. =)),tl,,,,-28800.0,Tijuana,haha. nakakatuwa panoorin tong senate hearing ni Napoles. Buking eh. =)),"['haha', 'nakakatuwa', 'panoorin', 'tong', 'senate', 'hearing', 'napoles', 'buk']"
4228,'398794219138985984',1383886125.0,WTFSica,Haha taena talaga ni Napoles naLSS ako sakanya kahapon pa lol,tl,,,EXO Planet.,-28800.0,Pacific Time (US & Canada),Haha taena talaga ni Napoles naLSS ako sakanya kahapon pa lol,"['haha', 'taena', 'talaga', 'napoles', 'nalss', 'ako', 'sakanya', 'kahapon', 'lol']"
4229,'398794228962045953',1383886128.0,lisacepillo,@triiiiixiaaa di ko po alam. Napoles-zoned. XD,tl,,,,28800.0,Beijing,@triiiiixiaaa di ko po alam. Napoles-zoned. XD,"['alam', 'napoles', 'zoned']"
4230,'398794235723272192',1383886129.0,FuckIgop,Yun ilong ko parang kay napoles tangina,tl,,,Barrio Sagad,28800.0,Beijing,Yun ilong ko parang kay napoles tangina,"['yun', 'ilong', 'parang', 'kay', 'napole', 'tangina']"
4231,'398794236222390272',1383886129.0,eyenne,"(Con't.) Naghearing para gumawa ng bagong batas para di maulit yun, hindi para patawan ng sentensya si Napoles. Bwiset.",tl,,,Philippines,28800.0,Hong Kong,"(Con't.) Naghearing para gumawa ng bagong batas para di maulit yun, hindi para patawan ng sentensya si Napoles. Bwiset.","[""con't"", 'naghear', 'para', 'gumawa', 'bagong', 'bata', 'para', 'maulit', 'yun', 'hindi', 'para', 'patawan', 'sentensya', 'napoles', 'bwiset']"
4232,'398794237547802624',1383886130.0,NeySupnet,@hirofication: Amnesia girl tlga si napoles,tl,,,City of San Fernando,-32400.0,Alaska,@hirofication: Amnesia girl tlga si napoles,"['amnesia', 'girl', 'tlga', 'napole']"
4233,'398794265301504000',1383886136.0,ItsnotmeGian,"@se_A_ndon @GOODtababoy Sabi daw kasi ni NAPOLES na ""taYOLANDalawa ang makakaalam kung sino sangkot sa Pork Barell""aun, #Amalayer daw",tl,,,,-32400.0,Alaska,"@se_A_ndon @GOODtababoy Sabi daw kasi ni NAPOLES na ""taYOLANDalawa ang makakaalam kung sino sangkot sa Pork Barell""aun, #Amalayer daw","['sabi', 'daw', 'kasi', 'napoles', 'tayolandalawa', 'ang', 'makakaalam', 'kung', 'sino', 'sangkot', 'pork', 'barell""aun', 'amalayer', 'daw']"
4234,'398794298075803648',1383886144.0,ImShania05,Breaking News: Papasok na ang Bagyong Napoles XD,tl,,,Iloilo city,,,Breaking News: Papasok na ang Bagyong Napoles XD,"['break', 'news', 'papasok', 'ang', 'bagyong', 'napoles']"
4235,'398794310906560512',1383886147.0,AllenRobe,"JANET NAPOLESJ- anet JanetA- lahas kay mahal, magara ang damitN-ais malaman kaninong pera ang yong ginamit?E-... http://t.co/AFq7KhFrhq",tl,,,,28800.0,Beijing,"JANET NAPOLESJ- anet JanetA- lahas kay mahal, magara ang damitN-ais malaman kaninong pera ang yong ginamit?E-... http://t.co/AFq7KhFrhq","['janet', 'napolesj-', 'anet', 'janeta-', 'laha', 'kay', 'mahal', 'magara', 'ang', 'damitn', 'ais', 'malaman', 'kaninong', 'pera', 'ang', 'yong', 'ginamit?e-', 'http://t.co/afq7khfrhq']"
4236,'398794316094513153',1383886148.0,GabbieLovelots,Epekto ni Napoles. Haha Si Napoles pa ang sinisi.  http://t.co/tpKmCsHYNM,tl,,,Manila City,-28800.0,Pacific Time (US & Canada),Epekto ni Napoles. Haha Si Napoles pa ang sinisi.  http://t.co/tpKmCsHYNM,"['epekto', 'napoles', 'haha', 'napoles', 'ang', 'sinisi', 'http://t.co/tpkmcshynm']"
4237,'398794325297213440',1383886151.0,GoRapplers,RT @rapplerdotcom: Miriam to Napoles: Tell all before senators kill you http://t.co/PXR4hFRSPU,en,,,Philippines,28800.0,Hong Kong,RT @rapplerdotcom: Miriam to Napoles: Tell all before senators kill you http://t.co/PXR4hFRSPU,"['miriam', 'napoles', 'tell', 'senator', 'kill', 'http://t.co/pxr4hfrspu']"
4238,'398794325493964800',1383886151.0,christinemoretz,if only they performed the unbreakable vow to napoles. walang takas,en,,,,-32400.0,Alaska,if only they performed the unbreakable vow to napoles. walang takas,"['perform', 'unbreakable', 'vow', 'napole', 'walang', 'takas']"
4239,'398794345223946240',1383886155.0,Bonnchonn,Si Napoles lng pala kailangan ni Yolanda ihh! Sayong sayo na siya! HAHAHAHA,tl,,,,28800.0,Beijing,Si Napoles lng pala kailangan ni Yolanda ihh! Sayong sayo na siya! HAHAHAHA,"['napoles', 'lng', 'pala', 'kailangan', 'yolanda', 'ihh', 'sayong', 'sayo', 'siya', 'hahahaha']"
4240,'398794341977567232',1383886155.0,jessyooooow,"""@anjguanzon: Bakit umaalog yung ulo ni Napoles parang bobble head :(( =))"" hahahahah napansin ko rin to hahaha =))",tl,,,G's ,-32400.0,Alaska,"""@anjguanzon: Bakit umaalog yung ulo ni Napoles parang bobble head :(( =))"" hahahahah napansin ko rin to hahaha =))","['bakit', 'umaalog', 'yung', 'ulo', 'napoles', 'parang', 'bobble', 'head', 'hahahahah', 'napansin', 'rin', 'hahaha']"
4241,'398794349351546880',1383886156.0,mheiifujin,dapat ngaun n pkwalan c napoles tpos dlhn s tacloban. dun xa mg hindi ko po alam.Mgbuno cla ni yolanda..,tl,,,Philippines,-25200.0,Arizona,dapat ngaun n pkwalan c napoles tpos dlhn s tacloban. dun xa mg hindi ko po alam.Mgbuno cla ni yolanda..,"['dapat', 'ngaun', 'pkwalan', 'napole', 'tpo', 'dlhn', 'tacloban', 'dun', 'hindi', 'alam', 'mgbuno', 'cla', 'yolanda']"
