text,created_at,user,user utc offset,language,lat,id,user time zone,lng,user location
"Super Typhoon Haiyan heading for Philippines after sweeping through Palau, Micronesia http://t.co/UvXjIXikN7",1383746018.0,hrvweather,Huon Valley Franklin Tasmania,en,,'398206566064594944',Hobart,,39600
Please be safe and continue to pray for everyone's safety. God be with us. #YolandaPH,1383746025.0,akosikaibigan,,en,,'398206595630243840',Hong Kong,,28800
#YolandaPH #Pray,1383746029.0,Alalohaa,"Cebu, Philippines ",en,,'398206614756290561',Alaska,,-32400
Yolanda is here. Prepare yourselves peeps. Be safe. http://t.co/d5KoIomvQE,1383746031.0,DeanLoreto,Philippines,en,,'398206622801338368',Singapore,,28800
Ohhh #YolandaPH get lost &gt;:),1383746037.0,chammberry,"Los Baos, Philippines",en,,'398206644691025920',Beijing,,28800
Good morning :) yolanda pls be good to us. . Hehehe keep safe. . . Cloudy day. . .,1383746037.0,danojohnlyn,Philippines,en,,'398206645496737792',Greenland,,-10800
"""@ANCALERTS: Typhoon Yolanda at 822km east of Hinatuan, Surigao Del Sur, with max. winds of 215kph &amp; gustiness of up to 250kph #YolandaPH""",1383746040.0,itscocasio,"Iloilo City, PHL",en,,'398206659794702336',Beijing,,28800
"The name of Yeshua is a strong tower...when you run to him, you are sure safe!!!! #YolandaPH",1383746045.0,myandieter,"@Stuttgart,@Goeppingen;Germany",en,,'398206681655808002',Brussels,,3600
this satellite image shows the gigantic size of Haiyan (or Yolanda as it is called in the Philippines) http://t.co/bh4eJDsFf9,1383746056.0,pandanisland,Philippines,en,,'398206725729177600',Greenland,,-10800
"""@ANCALERTS: PAGASA: Typhoon Yolanda intensifies further as it continues to move west northwest at 30kph towards Eastern Visayas #YolandaPH""",1383746061.0,Psych0421,Lipa City | San Nicolas,en,,'398206747199815680',Singapore,,28800
"#gosh,, there are messages of me.. it told me that there are no class today because of the typhoon but there is no typhoon here in my town..",1383746065.0,kiaLovers_14,,en,,'398206763381444609',Kuala Lumpur,,28800
Followed ANC for Yolanda updates,1383746067.0,itscocasio,"Iloilo City, PHL",en,,'398206770767622144',Beijing,,28800
Severe Typhoon Haiyan exploding in power on path towards Philippines http://t.co/e4VwM7IBVO,1383746072.0,rove46605291,Riyadh,en,,'398206793156804608',Riyadh,,10800
Super Typhoon #Haiyan is a MONSTER! 175 mph sustained winds right now and heading toward the Phillippines Friday. http://t.co/FbiqH4LkrH,1383746082.0,MarcWeinbergWX,,en,,'398206835041136640',Central Time (US & Canada),,-21600
god bless us here! signal no. 3 super typhoon yolanda,1383746082.0,NarrysUnitato,Logan Lerman's House,en,,'398206835733192704',Arizona,,-25200
Heard that Yolanda will be the strongest storm of 2013. Praying for the safety of everyone!! ,1383746084.0,daezenmae, A ,en,,'398206845296193536',Pacific Time (US & Canada),,-28800
The typhoon here had already started. Keep Safe everyone! &lt;3.,1383746092.0,CarmelaDacer,Philippines,en,,'398206878150193152',Beijing,,28800
Taco Bell Typhoon!!! http://t.co/lA56FZl3MW,1383746097.0,mike_check212,Steel City,en,,'398206897993420800',Eastern Time (US & Canada),,-18000
Good morning philippines...Pls pray for everyone's safety for this coming typhoon yolanda...let's be prepared...,1383746100.0,Braveheart0307,Manila,en,,'398206911956267008',,,
Strengthening Super Typhoon #Haiyan to hit central #Philippines on Fri. Strongest tropical system for the 2013 season http://t.co/VZzLxaYrlo,1383746105.0,ColeenJose,"Washington, D.C.",en,,'398206930708996096',Eastern Time (US & Canada),,-18000
@djmotwister no #gtwm episode last night? Checked updates on my podcast app and it did not display a new one.. Is it because of bagyo?,1383746107.0,iambruceli,"T: 3.1117209,101.6354857",en,3.11318856,'398206939374448640',Hong Kong,101.66771466,28800
Storm is coming. #haiyan #YolandaPH  http://t.co/2tvANAbel8,1383746107.0,iamsuperGee,Bundok ng tralala. ,en,,'398206938447478784',Hong Kong,,28800
"My phone number in my contacts is linked to ""Yolanda Still Standin's"" Facebook.... That can't be right.",1383746108.0,madddylonglegz,,en,,'398206943510032384',Quito,,-18000
Typhoon in Da hood - #fb #news #rt #tfb http://t.co/vzVbLmo3pk,1383746111.0,kegan_nivedita,,en,,'398206958148546560',,,
Sea travel is risky over the eastern seaboard of Southern Luzon and Eastern Visayas. #YolandaPH http://t.co/ke2uk7iHQB,1383746115.0,garetmendoza,"Lucena City, Philippines ",en,,'398206975109894145',Alaska,,-32400
yolanda is really scary... #pray ,1383746117.0,chubzrhomil,phillipines,en,,'398206981317484544',Hawaii,,-36000
#Yolanda at 5:53am today.  http://t.co/H77TLH9I50,1383746123.0,katedoloroso,Alabang,en,,'398207006529822720',Hong Kong,,28800
GETTIN THAT TYPHOON BLAST DOE,1383746125.0,_parkermyers,,en,,'398207014238973952',,,
"[JMA] Typhoon HAIYAN (201330) is at 8.4N, 133.6E with 905hPa and 60m/s on 2013-11-06 21 UTC http://t.co/q9PC5rxnkL #haiyan #TY201330",1383746129.0,DigitalTyphoonE,Tokyo,en,8.4,'398207031884005376',Hawaii,133.6,-36000
"I'm listening to ""Be Blessed"" by Yolanda Adams on Pandora http://t.co/XMrGnFbkWH #pandora",1383746133.0,LilLiteSkinDude,anywhere but here ,en,,'398207048590311424',Central Time (US & Canada),,-21600
"With the typhoon coming, I guess I'll spend the rest of the week at hone than in the gym.",1383746139.0,King_Abatol,Cebu City,en,,'398207073038528512',Beijing,,28800
Preparing as early as now bc of the Super typhoon. Please be safe people living in the Philippines.,1383746139.0,hyungoppar,,en,,'398207075227955200',Beijing,,28800
Me araw pa.. And it's a good thing #typhoon #scared http://t.co/2QH5o9D0wP,1383746143.0,wengdudez,"T: 14.436298,120.902449",en,,'398207091946831872',Singapore,,28800
"Severe Weather Bulletin Number TWO Tropical Cyclone Warning: Typhoon ""YOLANDA""(HAIYAN)Issued at 5:00 a.m.,... http://t.co/YyOSVhpGsh",1383746143.0,OCD_5,Legazpi City,en,,'398207091338665984',,,
List of areas to be affected by monster typhoon Yolanda @PhilstarNews http://t.co/1VTLJJb0d6 via @sharethis,1383746144.0,VimNadera,Philippines,en,,'398207094023024640',,,
@Le_sebastian: Please be safe and continue to pray for everyone's safety. God be with us. #YolandaPH,1383746145.0,AyeitsMrsStyles,15 and happy with them ,en,,'398207101161336832',Quito,,-18000
Philippines can take no more. Feeling for the people in Visayas. Keep safe. Stay home. Pray. Hope it's not as strong as they say. #YolandaPH,1383746146.0,ApRicAtienza,Philippines,en,,'398207102662881280',Hong Kong,,28800
Super typhoon forecast to hit the Philippines - USA TODAY http://t.co/o6AX0S18FI,1383746148.0,philippines_tip,,en,,'398207113672933376',Amsterdam,,3600
Please pray! #YolandaPH,1383746162.0,franzisssss,Sa ilong ni Smugglaz,en,,'398207170539319296',Beijing,,28800
"GET READY PHILIPPINES. Another typhoon is coming. ""Super Typhoon Haiyan a Serious Threat to the Philippines http://t.co/viFVufY7V0""",1383746162.0,CallMeMeiLee,United States of KathNiel,en,,'398207171650789376',Hawaii,,-36000
. @AShafferWNTV is fascinated right now by Super Typhoon Haiyan in the western Pacific. http://t.co/5CnMfb77sL,1383746162.0,WeatherNation,,en,,'398207169646321664',Central Time (US & Canada),,-21600
Hi Yolanda! Welcome to the philippines XD #Jk,1383746164.0,AwesomeTiine,,en,,'398207177296343040',Beijing,,28800
Is it me or is the weather update just messing with our sanity? Reported to be signal no.1 here but its clear as sunshine! #Yolanda,1383746166.0,quordaphia,,en,,'398207187534622720',,,
Super typhoon 'Yolanda' enters PAR http://t.co/plcgX1fqH6,1383746166.0,iambeautycs,"Iligan City, Philippines",en,,'398207188675465216',Pacific Time (US & Canada),,-28800
First Tranche 3 Typhoon Readied For Flight http://t.co/7DEz8qDLXV,1383746170.0,johncgruber,Austin,en,,'398207205234601984',Eastern Time (US & Canada),,-18000
Super Typhoon #Haiyan is nearing the Philippines and is near the maximum wind speed they can get (&gt;290 km/h): http://t.co/vzbK9ztc5k,1383746170.0,StormhunterTWN,,en,,'398207204647391232',Eastern Time (US & Canada),,-18000
List of areas to be affected by monster typhoon Yolanda http://t.co/hntppw01mv via @sharethis,1383746175.0,VimNadera,Philippines,en,,'398207225740947456',,,
"Signal No. 2 - Eastern Samar, Samar, and Southern Leyte. #YolandaPH #YolandaUpdates Source: http://t.co/ke2uk7iHQB",1383746182.0,garetmendoza,"Lucena City, Philippines ",en,,'398207253326483456',Alaska,,-32400
WE'RE WATERPROOF NOTHING TO LOSE BAGYO AWAY BAGYO AWAYYYYYYYYYY~,1383746186.0,bisabilyaaaaa,,en,,'398207272129536001',Alaska,,-32400
RT @ANCALERTS: PAGASA: Typhoon Yolanda intensifies further as it continues to move west northwest (cont) http://t.co/qcdMHGUz3A,1383746191.0,stargaze07,Philippines ,en,14.59352,'398207290332811265',Singapore,121.02189,28800
78 mps a super typhoon moving very slowly. Not good for those in 'Pines! http://t.co/KzqWYjG1h6,1383746192.0,simonthnutter,Japan,en,,'398207298339762176',Tokyo,,32400
Praying for the Philippines. That super typhoon is huge.,1383746193.0,bigmonu,"chicago, il",en,,'398207302185930752',Central Time (US & Canada),,-21600
#Philippines: typhoon #Haiyan should make landfall on Nov 8. Follow advice of local authorities http://t.co/2mEf76CuN7,1383746195.0,TravelGoC,,en,,'398207309601861633',Atlantic Time (Canada),,-14400
Super typhoon #Yolanda has entered the Philippine Area of Responsibility!God bless us. :(,1383746198.0,yuritachihe,philippines,en,,'398207322519904256',Alaska,,-32400
Super typhoon is coming... #BeSafePhilippines,1383746198.0,RubyAnnG24,iloilo city philippines,en,,'398207321270009856',International Date Line West,,-39600
@daezenmae: Heard that Yolanda will be the strongest storm of 2013. Praying for the safety of everyone!! ,1383746200.0,immarcdessiree,,en,,'398207330891735040',Beijing,,28800
"YOLANDA is getting closer and stronger! At 4:00 am today, the eye of Typhoon ""YOLANDA""was located http://t.co/nAYNzIEJNu",1383746201.0,NaomiSorianosos,"Cebu City,Philippines",en,,'398207333937188864',Pacific Time (US & Canada),,-28800
The #typhoon near the Philippines now has winds of 175 mph http://t.co/apIfFGP4ek via @usatoday,1383746203.0,usatodayweather,"McLean, Va. (USA TODAY HQ)",en,,'398207342879064064',Eastern Time (US & Canada),,-18000
hey where's the typhoon um,1383746203.0,recklessgaby,,en,,'398207340819652608',Alaska,,-32400
#Philippines: Ahead of #Typhoon #Haiyan govt weather &amp; disaster management sites inaccessible http://t.co/Uw2HyAlNkY v @gmanews #YolandaPH,1383746205.0,reliefweb,"Bangkok, Nairobi, New York",en,,'398207352932794368',Eastern Time (US & Canada),,-18000
"#YolandaPH Signal 2 (Nov. 7, 2013): Eastern Samar, Samar, Southern Leyte, Surigao del Norte, Siargao",1383746205.0,UnangHirit,,en,,'398207351741632512',Taipei,,28800
@LilLiteSkinDude I love that song! Yolanda Adams has a beautiful voice,1383746207.0,ShaeBarnette,"Cashville,Tennessee",en,,'398207359945674752',Central Time (US & Canada),,-21600
"Went to @TacoBell and got a @mtn_dew freeze. Typhoon should have won, vastly superior to White Out.",1383746221.0,josh_walles,Maryland,en,,'398207419077382144',Eastern Time (US & Canada),,-18000
#YolandaPH Yolanda featured on Buzzfeed: Stormageddon Headed Toward the Philippines http://t.co/zspJaHFU6z,1383746222.0,pauljamez,,en,,'398207423179010048',Pacific Time (US & Canada),,-28800
@TinBatts I think Yolanda will not affect Metro Manila. But I pray for those who will be affected.,1383746222.0,aprilanneMT,fell down the rabbit hole ,en,,'398207424361820160',Taipei,,28800
Pray for the people of the Philippines! Super Typhoon about to strike! #Haiyan Lord please watch over your people there!,1383746228.0,GodFamilyUSA_,Florida,en,,'398207446281228288',Eastern Time (US & Canada),,-18000
Getting updated with #YolandaPH. Let's just keep the faith! Prayers up!,1383746231.0,iamSASSAfierce,"Manila,Philippines",en,,'398207459795271680',Paris,,3600
"""@daezenmae: Heard that Yolanda will be the strongest storm of 2013. Praying for the safety of everyone!! """,1383746234.0,ItsCzarinaM,osg  org  obolg/a,en,,'398207472009105408',Hong Kong,,28800
En route to Boracay via Hong Kong via Qantas international Business Lounge #noice #YolandaPH be gone http://t.co/48PHzHkEgb,1383746234.0,tommygunn01,"Melbourne, Australia",en,,'398207471048617984',Melbourne,,39600
#YolandaPH | List of municipalities expected to be affected by 40-60 mm 3-hour accumulated rainfall http://t.co/FszOSNDEnX,1383746240.0,lei_li,"Death March km00, Philippines",en,,'398207499129483265',Hong Kong,,28800
"#YolandaPH Signal 2 (Nov. 7, 2013): Dinagat Islands, northern part of Surigao del Sur, northern part of Agusan del Norte",1383746240.0,UnangHirit,,en,,'398207495992123393',Taipei,,28800
"""@daezenmae: Heard that Yolanda will be the strongest storm of 2013. Praying for the safety of everyone!! """,1383746247.0,isabeeeeely,,en,,'398207526337933312',Beijing,,28800
#YolandaPH Pray for Visayas especially the Bohol and Cebu.,1383746249.0,Caaammmsss,"Seoul,South Korea",en,,'398207535695413248',Alaska,,-32400
ready na bang mastranded?? #YolandaPH #internproblems,1383746250.0,mikeereyno,Philippines,en,,'398207540812472320',Beijing,,28800
"""@daezenmae: Heard that Yolanda will be the strongest storm of 2013. Praying for the safety of everyone!! """,1383746252.0,itskathbrnrdo,Milkywayyy,en,,'398207546344763394',,,
Top trending ngayon for this day please pray! #YolandaPH http://t.co/5e98OpODvJ,1383746261.0,franzisssss,Sa ilong ni Smugglaz,en,,'398207584399683585',Beijing,,28800
Yolanda is coming. Keep safe everyone. Good morning. :),1383746263.0,strawberrylec,"Naga City, Philippines",en,,'398207593102852097',Hong Kong,,28800
@daezenmae: Heard that Yolanda will be the strongest storm of 2013. Praying for the safety of everyone!! ,1383746268.0,aprilmartelino,,en,,'398207613772386304',Beijing,,28800
"More importantly,mi hope the typhoon doesn't strike while I'm on fieldwork... &gt;...&lt;",1383746272.0,ariadne32391,Philippines,en,,'398207631501717505',Hong Kong,,28800
"#PrayForThePhilippines #YolandaPH Stay safe! ""))",1383746275.0,RuthMi_chu,,en,,'398207646068523009',,,
She's almost here :( #Yolanda #ProjectNoah http://t.co/UPe1xDt5OG,1383746286.0,jewel_joy,Philippines,en,,'398207691052838912',Alaska,,-32400
"I know you will NEVER leave our side, Lord. #YolandaPH http://t.co/zhqnCBp6P9",1383746293.0,iammarymich,,en,,'398207721792491521',Singapore,,28800
Be safe everyone! Super typhoon #YolandaPH is on her way. Destroy her with our prayers. #PrayForThePhilippines #PinoyPower #Philippines. :),1383746296.0,n0els0rian0,Makati City,en,,'398207733356171264',Hawaii,,-36000
Good Morning! JWU. Received a text imforming that classes/work are suspended today due to typhoon Yolanda.,1383746297.0,crazywithscott,"T: 29.916887,-95.541344",en,,'398207738330624000',Pacific Time (US & Canada),,-28800
"okay, so ... super typhoon huh?.. should I expect that I will start to teach in the middle of the month?",1383746298.0,aixshuu1001,inside that boy's heart XD,en,,'398207741363118080',Singapore,,28800
It's like everybody is holding their breath and bracing themselves for #YolandaPH 's arrival. O_O,1383746300.0,sarsidoo,PH,en,,'398207748099170304',Singapore,,28800
Path of typoon yolanda http://t.co/h6ypZLoR8B,1383746304.0,rain_sudario,,en,,'398207764868370432',,,
Promising si haring araw! Shine bright and kick Yolanda away!,1383746313.0,jackielynneleal,,en,,'398207805368188928',Hong Kong,,28800
"""@daezenmae: Heard that Yolanda will be the strongest storm of 2013. Praying for the safety of everyone!! """,1383746317.0,itsmemnmrgrt,,en,,'398207820371202048',Beijing,,28800
You can't control #yolandaph but you can control yourself. #ingatpinas #philippines,1383746320.0,balintatao,Pilipinas,en,,'398207832551485440',Singapore,,28800
@@robertspeta November 7 2013 5:20AM SUPER TYPHOON YOLANDA Now intensified into a Very Strong Typhoon. Based (cont) http://t.co/ZqYdyOUqKM,1383746325.0,okpasaolryt,Queen City of the South,en,,'398207856190951424',,,
Keep safe!  #YolandaPH,1383746331.0,ALLYSSAmarie_16,"Lipa City, Batangas",en,,'398207881356402688',Singapore,,28800
Another #SuperTyphoon coming! hehehehe RT: @PhilippineStar: Whistleblowers ready to refute Napoles' lies in Senate hearing,1383746331.0,simplyjhaye2,,en,,'398207879942918144',Hong Kong,,28800
NEW: Sustained winds near 175 mph puts Super #Typhoon #Haiyan the strongest tropical cyclone on Earth so far in 2013 http://t.co/90wkiht3qk,1383746339.0,WCL_Shawn,Atlanta,en,,'398207914151641088',Eastern Time (US & Canada),,-18000
Pray for the Philippines! Keep safe guys!  #YolandaPH,1383746340.0,JhennaDawn,,en,,'398207917964263424',,,
Get some updates here about typhoon #YolandaPH http://t.co/ke2uk7iHQB,1383746343.0,garetmendoza,"Lucena City, Philippines ",en,,'398207931440590848',Alaska,,-32400
Yolanda puts gov't on alert http://t.co/8Pcjy6HemL,1383746343.0,angbarako,Philippines,en,,'398207928869863424',Taipei,,28800
NASA sees heavy rain around Super-Typhoon Haiyan's eye http://t.co/XgThJTz28J #hurricane #typhoon,1383746348.0,HurricaneTrap,,en,,'398207949468078080',Pacific Time (US & Canada),,-28800
"Today is Thursday, November 7, 2013 in The Philippines. Yolanda please be good :)",1383746357.0,imjohnbat,"Manila, Philippines",en,,'398207988906729472',Hong Kong,,28800
